Date,USD,EUR,GBP,INR,AED,CNY
1996-12-31,369.25,290.49,215.77,13228.38,1356.0,3064.18
1997-01-01,369.25,290.49,215.77,13228.38,1356.0,3064.18
1997-01-02,366.55,288.3,216.8,13168.3,1345.97,3041.74
1997-01-03,364.0,289.28,215.16,13063.96,1336.61,3020.58
1997-01-06,358.5,286.21,212.8,12862.98,1316.77,2974.83
1997-01-07,359.0,286.15,211.77,12886.3,1318.57,2978.84
1997-01-08,356.6,285.61,211.22,12793.02,1309.61,2958.78
1997-01-09,356.5,286.09,210.43,12788.9,1309.07,2957.81
1997-01-10,358.25,288.52,213.21,12843.25,1315.49,2972.29
1997-01-13,359.6,290.57,215.57,12895.25,1320.81,2983.46
1997-01-14,357.4,289.7,214.14,12812.25,1312.37,2965.13
1997-01-15,354.45,286.55,211.37,12706.5,1301.79,2940.59
1997-01-16,353.05,285.87,210.75,12659.48,1296.4,2928.83
1997-01-17,355.75,291.15,213.28,12752.56,1306.31,2951.16
1997-01-20,353.1,291.19,212.37,12658.62,1296.94,2929.18
1997-01-21,354.7,292.78,213.21,12718.12,1302.46,2942.41
1997-01-22,351.2,292.87,212.36,12592.62,1289.61,2913.34
1997-01-23,348.0,290.41,213.77,12468.84,1277.86,2886.8
1997-01-24,352.5,291.95,216.44,12635.36,1294.38,2924.02
1997-01-27,353.6,294.61,217.8,12674.78,1298.42,2933.04
1997-01-28,353.7,297.58,219.69,12684.56,1298.79,2933.73
1997-01-29,351.1,294.35,216.82,12590.44,1289.52,2912.02
1997-01-30,349.25,292.01,216.33,12531.09,1282.45,2896.61
1997-01-31,345.5,288.68,215.6,12394.81,1268.68,2865.37
1997-02-03,344.3,289.13,213.6,12350.03,1264.27,2855.31
1997-02-04,345.7,289.98,213.54,12391.61,1269.41,2866.79
1997-02-05,343.4,289.0,210.38,12319.47,1261.31,2847.64
1997-02-06,342.8,288.64,210.07,12296.23,1259.0,2842.36
1997-02-07,339.75,289.5,209.28,12181.73,1247.56,2817.07
1997-02-10,340.4,287.6,208.4,12208.43,1249.95,2822.46
1997-02-11,339.4,289.24,206.65,12172.57,1246.55,2814.17
1997-02-12,337.7,289.8,206.73,12111.6,1240.03,2800.07
1997-02-13,342.65,294.95,211.24,12313.81,1258.21,2841.32
1997-02-14,342.4,294.64,211.23,12297.97,1257.29,2839.35
1997-02-17,344.1,298.45,212.83,12352.15,1263.84,2853.41
1997-02-18,345.0,298.42,215.42,12382.05,1266.84,2860.77
1997-02-19,346.25,300.11,214.76,12421.72,1271.43,2871.73
1997-02-20,345.0,297.93,214.1,12369.97,1266.84,2861.4
1997-02-21,353.3,303.81,218.2,12674.63,1297.32,2930.3
1997-02-24,353.05,301.35,216.13,12665.66,1296.4,2928.12
1997-02-25,353.1,302.6,216.07,12666.39,1296.94,2928.61
1997-02-26,354.75,306.37,217.12,12716.01,1302.82,2942.58
1997-02-27,360.0,311.04,221.26,12911.39,1321.92,2986.13
1997-02-28,358.6,310.07,219.8,12866.56,1316.78,2974.73
1997-03-03,362.15,314.15,223.62,12977.63,1329.81,3004.4
1997-03-04,359.4,314.25,222.24,12891.67,1320.04,2981.33
1997-03-05,354.5,310.28,220.21,12710.6,1302.04,2940.58
1997-03-06,353.1,310.06,219.04,12660.39,1296.58,2929.21
1997-03-07,350.3,307.58,218.3,12558.95,1286.3,2905.98
1997-03-10,350.25,305.08,218.65,12558.21,1286.33,2905.43
1997-03-11,351.95,307.04,219.26,12615.64,1292.36,2919.5
1997-03-12,351.4,306.0,220.59,12593.11,1290.34,2914.97
1997-03-13,352.9,307.07,220.94,12647.93,1295.85,2927.48
1997-03-14,352.8,306.82,220.38,12651.4,1295.48,2926.65
1997-03-17,351.4,304.34,221.39,12606.47,1290.34,2915.14
1997-03-18,346.3,298.11,217.94,12420.03,1271.61,2872.83
1997-03-19,349.1,300.79,218.56,12523.96,1282.14,2896.1
1997-03-20,352.0,304.25,220.8,12631.51,1292.37,2920.16
1997-03-21,352.8,304.28,219.98,12656.69,1295.3,2926.69
1997-03-24,350.2,302.81,217.23,12560.79,1285.76,2905.12
1997-03-25,349.6,302.71,215.94,12541.89,1283.56,2900.56
1997-03-26,346.05,299.56,212.72,12404.15,1270.52,2871.04
1997-03-27,348.15,298.81,213.59,12489.88,1278.75,2888.39
1997-03-28,348.15,298.58,213.03,12493.35,1278.23,2888.39
1997-03-31,348.15,297.45,212.03,12489.88,1278.68,2888.08
1997-04-01,350.0,298.98,212.56,12556.25,1285.55,2903.35
1997-04-02,351.05,299.77,213.48,12590.39,1289.34,2912.41
1997-04-03,348.75,297.35,212.48,12500.94,1280.92,2893.54
1997-04-04,347.4,297.19,211.79,12456.02,1275.83,2882.31
1997-04-07,349.0,304.44,214.15,12513.39,1281.7,2895.51
1997-04-08,349.1,304.76,215.05,12516.97,1282.24,2896.34
1997-04-09,347.8,305.12,214.25,12463.4,1277.29,2885.52
1997-04-10,347.6,304.67,214.03,12452.76,1276.7,2883.86
1997-04-11,347.95,305.81,214.13,12475.74,1277.85,2886.91
1997-04-14,346.75,304.44,213.69,12429.25,1273.58,2876.81
1997-04-15,343.0,303.06,211.03,12283.51,1259.5,2845.56
1997-04-16,339.9,299.54,209.54,12168.41,1248.42,2819.67
1997-04-17,340.4,299.6,208.98,12184.61,1249.95,2823.65
1997-04-18,342.1,299.66,209.71,12238.62,1256.19,2837.75
1997-04-21,342.25,298.03,209.35,12237.15,1256.74,2838.9
1997-04-22,341.6,299.09,208.7,12217.32,1254.66,2833.54
1997-04-23,341.0,298.59,210.07,12185.63,1252.49,2828.46
1997-04-24,340.9,299.26,209.62,12185.47,1252.12,2827.7
1997-04-25,342.25,301.7,210.86,12237.83,1257.05,2838.72
1997-04-28,340.2,300.3,209.56,12160.45,1249.21,2821.92
1997-04-29,339.25,298.96,207.96,12126.49,1246.06,2814.04
1997-04-30,340.15,300.81,209.63,12162.06,1249.03,2821.37
1997-05-01,339.25,298.13,208.9,12129.88,1245.73,2813.91
1997-05-02,339.65,300.04,209.89,12137.38,1247.19,2817.23
1997-05-05,339.65,300.56,209.53,12150.97,1247.19,2817.29
1997-05-06,342.45,301.66,209.24,12271.69,1257.48,2840.38
1997-05-07,341.1,299.66,208.43,12234.22,1252.83,2829.01
1997-05-08,343.75,300.01,212.11,12325.84,1262.52,2850.86
1997-05-09,345.85,299.49,213.57,12395.26,1270.13,2868.17
1997-05-12,348.2,302.76,214.3,12477.74,1278.94,2887.62
1997-05-13,348.9,302.54,213.8,12502.82,1281.51,2893.36
1997-05-14,349.1,303.01,212.8,12508.24,1282.24,2894.91
1997-05-15,346.4,300.37,211.17,12406.31,1272.15,2872.38
1997-05-16,344.5,297.97,210.38,12338.26,1265.31,2856.52
1997-05-19,340.7,296.45,207.93,12195.35,1251.22,2825.19
1997-05-20,343.0,296.56,208.42,12273.39,1259.67,2844.12
1997-05-21,342.7,296.38,207.86,12263.51,1258.7,2841.7
1997-05-22,342.75,296.13,209.7,12258.45,1258.92,2842.19
1997-05-23,342.55,295.65,210.14,12241.01,1258.18,2840.53
1997-05-26,342.55,295.72,208.9,12258.14,1258.15,2840.35
1997-05-27,343.65,298.55,210.98,12310.39,1262.23,2849.41
1997-05-28,342.8,297.64,209.25,12270.52,1259.07,2842.63
1997-05-29,343.9,298.69,209.73,12309.9,1262.97,2851.76
1997-05-30,345.6,301.56,211.25,12363.83,1269.35,2865.75
1997-06-02,343.9,303.05,210.61,12313.33,1262.97,2851.51
1997-06-03,343.55,302.68,209.98,12297.36,1261.86,2848.68
1997-06-04,341.75,301.53,209.86,12225.08,1255.15,2833.62
1997-06-05,340.8,300.71,208.96,12190.41,1251.72,2825.95
1997-06-06,344.0,303.74,211.37,12306.59,1263.48,2852.86
1997-06-09,344.25,300.67,210.65,12314.51,1264.43,2854.62
1997-06-10,343.75,301.82,209.69,12295.93,1262.59,2850.44
1997-06-11,343.8,301.21,210.01,12308.72,1262.74,2850.89
1997-06-12,342.2,301.07,209.32,12259.31,1256.56,2838.04
1997-06-13,341.4,302.63,208.75,12223.82,1253.93,2831.23
1997-06-16,341.5,301.24,208.45,12227.4,1253.99,2832.09
1997-06-17,342.15,302.4,208.89,12247.26,1256.37,2837.38
1997-06-18,341.6,300.81,208.33,12230.98,1254.56,2832.72
1997-06-19,340.2,299.12,206.62,12185.95,1249.52,2820.77
1997-06-20,338.2,298.57,204.47,12109.24,1241.87,2804.18
1997-06-23,338.0,296.75,203.09,12102.08,1241.37,2802.56
1997-06-24,338.35,297.33,203.09,12118.0,1242.69,2805.39
1997-06-25,338.45,297.23,203.4,12114.82,1242.99,2806.09
1997-06-26,336.95,296.88,202.23,12062.8,1237.62,2793.65
1997-06-27,336.55,297.85,202.48,12050.16,1236.11,2786.3
1997-06-30,334.55,296.89,201.02,11976.88,1228.8,2773.65
1997-07-01,333.7,295.62,201.24,11948.12,1225.71,2766.61
1997-07-02,332.15,296.06,201.27,11882.66,1219.95,2753.85
1997-07-03,332.55,296.06,197.5,11893.64,1221.39,2757.3
1997-07-04,324.45,289.65,192.24,11603.14,1191.74,2690.24
1997-07-07,318.0,282.48,188.77,11382.81,1167.7,2636.79
1997-07-08,320.8,287.03,189.7,11476.61,1178.14,2660.04
1997-07-09,317.3,284.76,188.25,11345.05,1165.28,2631.05
1997-07-10,319.8,285.41,189.49,11431.24,1174.46,2651.56
1997-07-11,319.5,287.59,188.54,11407.74,1173.46,2648.85
1997-07-14,321.7,293.04,190.55,11492.72,1181.31,2667.21
1997-07-15,319.75,292.82,190.95,11416.67,1174.12,2651.24
1997-07-16,319.5,292.12,190.68,11407.74,1173.49,2649.26
1997-07-17,319.4,291.29,191.11,11400.97,1172.84,2648.14
1997-07-18,324.2,295.55,193.62,11569.07,1190.56,2688.1
1997-07-21,326.2,298.16,194.4,11643.7,1198.1,2704.56
1997-07-22,328.25,302.52,195.77,11716.88,1205.33,2721.49
1997-07-23,324.9,301.9,193.26,11597.29,1193.03,2693.71
1997-07-24,321.95,299.77,192.4,11490.39,1182.49,2669.22
1997-07-25,324.1,302.98,194.64,11567.12,1190.39,2686.95
1997-07-28,325.75,305.71,199.36,11627.64,1196.48,2700.57
1997-07-29,326.55,304.18,200.2,11660.11,1199.38,2707.2
1997-07-30,327.55,306.37,200.67,11691.88,1203.09,2715.42
1997-07-31,326.35,305.23,199.3,11649.05,1198.65,2705.54
1997-08-01,324.1,306.46,197.98,11596.29,1190.42,2686.88
1997-08-04,323.55,307.31,198.39,11562.37,1188.37,2682.39
1997-08-05,321.1,307.47,197.31,11467.11,1179.08,2662.01
1997-08-06,319.35,305.26,199.46,11405.58,1172.97,2647.41
1997-08-07,321.0,306.43,202.4,11460.34,1179.0,2661.19
1997-08-08,323.7,305.47,205.08,11560.94,1188.63,2683.38
1997-08-11,327.7,309.44,206.01,11700.52,1203.64,2716.5
1997-08-12,326.15,309.39,206.65,11643.55,1197.85,2703.49
1997-08-13,326.2,304.49,206.42,11646.81,1198.1,2704.07
1997-08-14,326.15,306.8,205.55,11648.44,1197.92,2703.55
1997-08-15,324.65,300.78,201.64,11591.62,1192.41,2690.99
1997-08-18,322.6,299.53,200.26,11521.65,1184.84,2673.87
1997-08-19,323.45,302.54,201.38,11548.78,1188.1,2681.08
1997-08-20,322.05,304.33,202.24,11584.13,1182.86,2669.79
1997-08-21,323.0,303.02,203.5,11700.67,1186.06,2677.38
1997-08-22,324.0,299.96,201.84,11719.08,1189.99,2685.64
1997-08-25,324.0,300.29,201.99,11777.39,1190.02,2685.64
1997-08-26,325.5,298.6,201.84,11840.06,1195.56,2698.07
1997-08-27,324.75,299.53,201.55,11809.53,1192.74,2691.92
1997-08-28,325.85,298.21,201.75,11856.04,1196.78,2700.81
1997-08-29,325.35,298.45,200.61,11819.96,1194.98,2696.63
1997-09-01,324.5,299.21,201.21,11828.02,1191.89,2689.46
1997-09-02,322.4,300.67,202.31,11770.01,1184.14,2672.15
1997-09-03,321.7,297.86,203.16,11748.48,1181.54,2666.54
1997-09-04,321.7,297.68,202.79,11754.91,1181.6,2666.6
1997-09-05,321.25,295.44,202.62,11757.74,1179.92,2662.65
1997-09-08,321.5,296.14,203.15,11797.44,1180.84,2664.72
1997-09-09,321.7,296.42,202.26,11780.65,1181.28,2666.28
1997-09-10,320.8,294.18,202.23,11730.04,1178.14,2659.01
1997-09-11,321.65,293.22,202.54,11751.48,1181.39,2666.12
1997-09-12,323.35,291.41,201.01,11800.65,1187.63,2679.96
1997-09-15,322.3,289.15,200.8,11758.13,1183.81,2671.25
1997-09-16,321.0,288.87,201.32,11716.5,1179.0,2660.16
1997-09-17,320.45,288.48,200.01,11667.58,1176.98,2655.73
1997-09-18,320.85,289.15,198.53,11666.52,1178.45,2658.98
1997-09-19,322.05,290.28,200.12,11714.56,1182.89,2668.63
1997-09-22,320.85,292.85,200.17,11659.68,1178.45,2658.53
1997-09-23,320.9,293.23,199.04,11651.87,1178.63,2658.78
1997-09-24,322.7,291.07,200.12,11689.8,1185.21,2673.6
1997-09-25,324.6,292.11,199.58,11752.13,1192.25,2689.31
1997-09-26,326.65,293.42,203.42,11823.09,1199.78,2706.29
1997-09-29,327.1,293.14,202.35,11836.76,1201.44,2710.09
1997-09-30,332.1,298.75,205.58,12012.05,1219.74,2751.41
1997-10-01,337.15,305.07,208.98,12198.08,1238.32,2793.25
1997-10-02,333.35,300.27,206.26,12048.93,1224.36,2761.77
1997-10-03,331.7,297.98,205.77,11997.59,1218.33,2748.1
1997-10-06,332.5,298.72,206.14,12029.01,1221.27,2754.6
1997-10-07,331.95,296.95,204.47,12008.29,1219.25,2750.04
1997-10-08,332.6,297.33,204.99,12043.43,1221.64,2755.36
1997-10-09,333.4,295.88,204.91,12074.08,1224.54,2761.92
1997-10-10,328.9,293.64,202.91,11914.39,1208.02,2724.44
1997-10-13,328.2,292.94,202.21,11887.4,1205.48,2718.51
1997-10-14,327.75,293.16,202.55,11879.13,1203.83,2714.82
1997-10-15,326.5,291.1,201.14,11820.93,1199.2,2704.69
1997-10-16,327.35,290.82,202.02,11853.33,1202.32,2711.83
1997-10-17,324.3,292.0,200.58,11741.92,1191.12,2686.47
1997-10-20,323.9,291.99,198.65,11731.65,1189.65,2683.02
1997-10-21,323.3,293.57,197.76,11705.07,1187.45,2677.96
1997-10-22,322.45,292.32,197.22,11667.85,1184.33,2670.85
1997-10-23,324.3,292.86,198.97,11749.38,1191.12,2686.37
1997-10-24,316.65,286.46,193.78,11472.22,1163.02,2622.91
1997-10-27,311.8,279.29,188.28,11312.72,1145.18,2582.76
1997-10-28,312.35,274.66,185.98,11327.37,1147.2,2587.19
1997-10-29,313.5,278.06,188.14,11386.31,1151.49,2596.78
1997-10-30,316.75,278.16,190.04,11498.65,1163.42,2623.83
1997-10-31,311.4,273.02,185.7,11324.05,1143.74,2579.45
1997-11-03,313.8,277.36,187.12,11415.56,1152.55,2599.17
1997-11-04,315.35,276.42,187.08,11464.54,1158.22,2611.92
1997-11-05,313.5,275.12,187.11,11400.42,1151.36,2596.47
1997-11-06,312.05,273.51,184.48,11375.77,1146.16,2584.4
1997-11-07,308.7,268.26,182.17,11283.75,1133.82,2556.56
1997-11-10,310.75,270.9,184.2,11367.23,1141.42,2573.41
1997-11-11,312.65,272.5,183.49,11457.05,1148.36,2589.05
1997-11-12,308.15,270.46,180.61,11304.48,1131.71,2551.73
1997-11-13,308.15,270.4,181.45,11322.97,1131.8,2551.64
1997-11-14,301.75,265.9,178.01,11087.65,1108.3,2498.67
1997-11-17,303.75,268.12,179.43,11208.37,1115.67,2515.2
1997-11-18,304.1,267.18,179.51,11363.44,1116.96,2518.07
1997-11-19,305.95,269.93,181.01,11462.41,1123.66,2533.36
1997-11-20,302.7,266.96,178.49,11339.13,1111.82,2506.45
1997-11-21,303.9,270.55,179.85,11472.22,1116.19,2516.35
1997-11-24,305.0,269.6,180.21,11617.45,1120.26,2525.43
1997-11-25,300.7,267.07,178.93,11520.57,1104.47,2489.86
1997-11-26,297.0,266.14,177.74,11455.28,1090.88,2459.19
1997-11-27,296.0,265.92,176.77,11415.83,1087.12,2450.91
1997-11-28,296.8,266.62,176.16,11452.01,1090.12,2457.38
1997-12-01,294.35,266.43,174.75,11559.12,1081.12,2437.1
1997-12-02,295.1,266.7,175.41,11587.1,1083.9,2443.4
1997-12-03,293.0,263.91,174.0,11506.11,1076.19,2426.07
1997-12-04,289.35,260.98,172.68,11263.66,1062.78,2395.82
1997-12-05,287.4,260.9,173.47,11169.79,1055.59,2379.67
1997-12-08,287.5,261.81,174.46,11190.93,1055.99,2380.5
1997-12-09,283.25,258.82,172.12,11035.41,1040.35,2345.31
1997-12-10,286.3,259.92,173.36,11165.69,1051.58,2370.56
1997-12-11,284.8,257.23,172.19,11242.47,1046.07,2358.03
1997-12-12,283.0,255.64,171.29,11192.65,1039.43,2343.04
1997-12-15,283.6,255.9,173.67,11239.06,1041.63,2347.87
1997-12-16,285.5,259.62,174.79,11238.7,1048.64,2363.57
1997-12-17,287.85,259.88,174.88,11339.84,1057.13,2383.14
1997-12-18,290.0,262.0,174.63,11378.15,1065.14,2400.97
1997-12-19,288.9,260.58,173.14,11321.98,1061.1,2392.0
1997-12-22,290.45,263.49,174.6,11372.57,1066.82,2404.87
1997-12-23,292.5,264.32,175.1,11444.06,1074.35,2421.9
1997-12-24,292.5,264.33,175.19,11460.53,1074.32,2421.87
1997-12-25,292.5,264.33,175.19,11460.53,1074.32,2421.87
1997-12-26,292.5,264.26,175.15,11450.64,1074.32,2421.7
1997-12-29,293.05,266.47,175.0,11490.48,1076.28,2426.28
1997-12-30,290.2,264.97,175.18,11404.85,1065.82,2402.8
1997-12-31,290.2,266.06,176.38,11378.73,1065.82,2402.74
1998-01-01,290.2,266.06,176.38,11378.73,1065.82,2402.74
1998-01-02,288.0,264.83,175.53,11321.28,1057.74,2384.52
1998-01-05,284.4,263.59,173.56,11206.78,1044.57,2354.83
1998-01-06,282.8,262.86,173.19,11157.86,1038.72,2341.55
1998-01-07,281.6,262.16,173.33,11147.12,1034.32,2331.65
1998-01-08,281.65,260.99,174.26,11166.01,1034.5,2331.98
1998-01-09,278.7,258.76,172.58,11061.6,1023.66,2307.52
1998-01-12,278.9,258.72,172.32,11090.45,1024.4,2309.12
1998-01-13,279.5,259.69,171.17,11147.85,1026.6,2313.98
1998-01-14,282.5,262.75,173.24,11348.02,1037.62,2338.79
1998-01-15,282.5,263.82,173.37,11377.68,1037.62,2338.7
1998-01-16,290.0,270.37,177.15,11556.49,1065.14,2400.88
1998-01-19,287.25,269.13,175.61,11197.0,1055.07,2378.14
1998-01-20,288.4,270.72,177.11,11250.47,1059.29,2387.55
1998-01-21,291.0,271.25,178.68,11276.25,1068.87,2409.07
1998-01-22,293.8,270.23,178.25,11384.74,1079.16,2432.19
1998-01-23,291.0,264.46,174.68,11250.06,1068.84,2408.96
1998-01-26,302.75,276.49,182.51,11671.01,1112.0,2506.44
1998-01-27,298.9,273.09,181.31,11358.2,1097.86,2474.44
1998-01-28,300.0,276.55,182.68,11626.5,1101.9,2483.55
1998-01-29,302.5,281.72,184.62,11714.31,1111.08,2504.25
1998-01-30,304.85,284.48,186.45,11834.26,1119.71,2523.7
1998-02-02,301.5,280.54,184.25,11722.32,1107.41,2495.97
1998-02-03,298.35,277.11,181.64,11559.56,1095.84,2469.89
1998-02-04,298.15,275.27,180.39,11539.89,1095.1,2468.35
1998-02-05,298.5,272.66,180.33,11572.84,1096.36,2471.16
1998-02-06,299.1,273.96,181.22,11560.2,1098.56,2476.1
1998-02-09,300.6,278.5,184.04,11645.23,1104.13,2488.52
1998-02-10,299.5,276.74,184.39,11620.6,1100.03,2479.53
1998-02-11,298.45,277.46,182.8,11557.47,1096.18,2470.93
1998-02-12,299.45,276.74,182.6,11617.16,1099.85,2479.3
1998-02-13,299.15,278.74,182.85,11598.78,1098.75,2476.84
1998-02-16,298.2,276.97,182.07,11588.05,1095.29,2469.04
1998-02-17,299.3,278.93,183.36,11636.02,1099.3,2478.14
1998-02-18,298.15,276.96,181.65,11577.16,1095.1,2468.56
1998-02-19,298.0,277.53,182.28,11584.75,1094.55,2467.29
1998-02-20,296.7,276.0,181.35,11551.27,1089.75,2456.44
1998-02-23,292.7,268.89,178.11,11475.3,1075.06,2423.29
1998-02-24,291.4,268.14,176.91,11433.07,1070.31,2412.53
1998-02-25,292.25,270.41,177.5,11463.5,1073.4,2419.54
1998-02-26,293.0,271.24,177.99,11510.5,1076.19,2425.75
1998-02-27,297.4,275.71,180.63,11702.68,1092.32,2462.14
1998-03-02,298.35,275.94,180.99,11784.82,1095.78,2470.01
1998-03-03,297.0,274.28,179.71,11724.07,1090.88,2458.86
1998-03-04,296.75,275.46,180.16,11717.17,1089.93,2456.82
1998-03-05,293.7,274.15,178.78,11606.28,1078.73,2431.57
1998-03-06,294.9,275.7,180.13,11661.82,1083.17,2441.42
1998-03-09,293.85,274.01,179.55,11606.33,1079.31,2432.75
1998-03-10,294.4,275.19,179.65,11631.73,1081.3,2437.37
1998-03-11,294.1,275.71,178.82,11614.0,1080.23,2435.0
1998-03-12,293.85,274.19,177.33,11607.07,1079.31,2432.93
1998-03-13,294.55,273.15,176.32,11634.57,1081.88,2438.7
1998-03-16,294.2,273.45,176.64,11628.25,1080.57,2435.74
1998-03-17,293.8,272.05,175.98,11616.84,1079.13,2432.4
1998-03-18,290.4,270.72,173.74,11480.96,1066.61,2404.22
1998-03-19,291.5,271.93,174.81,11523.37,1070.68,2413.39
1998-03-20,292.4,273.67,175.69,11554.56,1073.96,2420.81
1998-03-23,293.0,273.42,174.75,11584.48,1076.16,2425.89
1998-03-24,300.3,280.4,179.21,11869.34,1102.97,2486.39
1998-03-25,299.25,279.07,178.52,11821.87,1099.08,2477.7
1998-03-26,299.6,278.89,177.57,11837.57,1100.4,2480.45
1998-03-27,301.95,281.87,179.42,11927.77,1109.0,2499.9
1998-03-30,301.85,284.29,179.95,11923.46,1108.63,2499.04
1998-03-31,301.0,284.19,179.75,11884.23,1105.57,2492.07
1998-04-01,301.0,284.22,179.65,11886.48,1105.57,2492.07
1998-04-02,300.3,283.48,179.96,11865.6,1102.97,2486.33
1998-04-03,306.0,288.64,184.34,12085.47,1123.91,2533.59
1998-04-06,310.6,292.28,187.04,12284.22,1140.8,2571.64
1998-04-07,309.2,290.36,185.48,12244.31,1135.66,2560.11
1998-04-08,308.8,287.82,185.13,12222.29,1134.19,2556.71
1998-04-09,307.65,285.6,183.73,12176.78,1130.0,2547.19
1998-04-10,307.65,285.6,183.73,12176.78,1130.0,2547.19
1998-04-13,307.65,286.43,184.3,12186.78,1129.97,2547.13
1998-04-14,309.5,285.21,183.68,12260.07,1136.76,2562.38
1998-04-15,307.2,282.13,182.31,12197.37,1128.34,2543.43
1998-04-16,306.3,282.86,180.99,12162.79,1125.04,2536.07
1998-04-17,308.45,284.79,183.06,12240.06,1132.91,2553.78
1998-04-20,307.45,283.12,183.16,12193.46,1129.23,2545.5
1998-04-21,307.5,281.31,183.54,12204.98,1129.42,2545.88
1998-04-22,312.8,286.37,186.76,12419.71,1148.91,2589.64
1998-04-23,312.75,287.44,187.86,12420.87,1148.73,2589.23
1998-04-24,313.15,287.22,187.92,12430.48,1150.17,2592.44
1998-04-27,309.65,283.11,185.45,12308.58,1137.31,2563.5
1998-04-28,308.45,282.84,184.89,12259.34,1132.94,2553.41
1998-04-29,308.25,282.47,184.45,12251.39,1132.2,2551.72
1998-04-30,310.7,284.81,185.83,12339.45,1141.17,2571.94
1998-05-01,306.9,278.83,184.21,12191.59,1127.21,2540.49
1998-05-04,306.9,279.3,184.24,12194.66,1127.24,2540.67
1998-05-05,303.8,275.04,183.11,12081.35,1115.83,2514.88
1998-05-06,301.0,271.34,181.1,11972.27,1105.54,2491.77
1998-05-07,298.1,268.52,181.12,11856.92,1094.89,2467.85
1998-05-08,300.4,271.4,183.56,11949.91,1103.34,2486.95
1998-05-11,298.9,271.18,183.32,11885.75,1097.83,2474.35
1998-05-12,299.35,271.31,183.18,11904.39,1099.51,2478.2
1998-05-13,299.1,271.54,183.05,11898.19,1098.59,2476.22
1998-05-14,296.15,268.9,181.61,12002.96,1087.73,2451.8
1998-05-15,300.9,273.73,184.67,12202.99,1105.2,2491.15
1998-05-18,300.3,274.44,185.22,12169.64,1102.97,2486.27
1998-05-19,299.7,273.1,184.49,12140.84,1100.8,2481.4
1998-05-20,299.6,270.86,183.6,12141.28,1100.4,2480.6
1998-05-21,300.6,269.84,184.13,12190.07,1104.1,2488.82
1998-05-22,299.8,269.09,183.52,12189.86,1101.16,2482.22
1998-05-25,299.8,270.6,184.16,12278.3,1101.16,2482.16
1998-05-26,297.95,269.64,182.07,12268.09,1094.34,2466.91
1998-05-27,292.75,266.27,179.48,12099.35,1075.27,2423.88
1998-05-28,294.0,266.9,180.45,12170.13,1079.86,2434.17
1998-05-29,293.6,267.29,180.05,12235.77,1078.42,2430.8
1998-06-01,288.75,262.48,176.37,12048.09,1060.55,2390.71
1998-06-02,291.45,265.14,178.01,12172.41,1070.5,2413.15
1998-06-03,292.4,264.52,178.55,12217.93,1073.98,2421.04
1998-06-04,292.8,263.66,178.26,12237.57,1075.45,2424.24
1998-06-05,290.7,263.13,177.68,12150.53,1067.71,2406.82
1998-06-08,291.7,264.74,178.66,12192.71,1071.41,2415.22
1998-06-09,297.6,270.4,181.83,12566.15,1093.05,2464.1
1998-06-10,293.0,268.77,179.91,12402.69,1076.16,2425.95
1998-06-11,290.3,267.37,178.07,12284.03,1066.27,2403.62
1998-06-12,288.15,265.44,176.64,12102.3,1058.37,2385.85
1998-06-15,285.85,264.58,174.81,12074.29,1049.9,2366.81
1998-06-16,287.0,263.45,173.61,12132.92,1054.12,2376.33
1998-06-17,290.9,265.76,175.34,12264.34,1068.47,2408.62
1998-06-18,292.45,267.21,174.71,12341.39,1074.14,2421.43
1998-06-19,297.75,271.04,177.86,12559.09,1093.49,2465.25
1998-06-22,295.15,270.37,176.47,12610.27,1084.06,2443.72
1998-06-23,294.45,270.68,176.77,12630.43,1081.48,2437.99
1998-06-24,293.85,270.25,176.29,12542.24,1079.28,2433.02
1998-06-25,293.15,268.77,175.47,12495.51,1076.71,2427.25
1998-06-26,293.65,271.27,176.56,12522.7,1078.55,2431.33
1998-06-29,293.65,271.81,176.33,12493.33,1078.55,2431.36
1998-06-30,296.3,272.95,177.58,12555.7,1088.31,2453.27
1998-07-01,296.8,275.5,178.87,12523.46,1090.15,2457.47
1998-07-02,294.05,273.49,177.32,12492.7,1080.04,2434.7
1998-07-03,294.6,273.5,178.83,12508.7,1082.06,2439.23
1998-07-06,293.25,270.68,178.09,12455.79,1077.11,2428.05
1998-07-07,293.75,271.8,179.08,12475.56,1078.94,2432.13
